timestamp_ms,enc0,enc1,enc2,enc3
2867.000,1,1,0,1
2867.050,1,1,0,1
2867.100,1,1,0,1
2867.150,1,1,1,1
2867.200,0,0,1,0
2867.250,0,0,1,0
2867.300,0,0,1,0
2867.350,0,0,1,0
2867.400,0,0,1,0
2867.450,0,0,1,0
2867.500,0,0,1,0
2867.550,0,0,1,0
2867.600,0,0,1,0
2867.650,1,1,1,1
2867.700,1,1,0,1
2867.750,1,1,0,1
2867.800,1,1,0,1
2867.850,1,1,0,1
2867.900,1,1,0,1
2867.950,1,1,0,1
2868.000,1,1,0,1
2868.050,0,0,0,0
2868.100,0,0,0,0
2868.150,0,0,0,0
2868.200,0,0,0,0
2868.250,0,0,1,0
2868.300,0,0,1,0
2868.350,0,0,1,0
2868.400,0,0,1,0
2868.450,0,0,1,0
2868.500,1,1,1,1
2868.550,1,1,1,1
2868.600,1,1,1,1
2868.650,1,1,1,1
2868.700,1,1,1,1
2868.750,1,1,1,1
2868.800,1,1,0,1
2868.850,1,1,0,1
2868.900,0,0,0,0
2868.950,0,0,0,0
2869.000,0,0,0,0
2869.050,0,0,0,0
2869.100,0,0,0,0
2869.150,0,0,0,0
2869.200,0,0,0,0
2869.250,0,0,0,0
2869.300,1,1,0,1
2869.350,1,1,1,1
2869.400,1,1,1,1
2869.450,1,1,1,1
2869.500,1,1,1,1
2869.550,1,1,1,1
2869.600,1,1,1,1
2869.650,1,1,1,1
2869.700,1,1,1,1
2869.750,0,0,1,0
2869.800,0,0,1,0
2869.850,0,0,0,0
2869.900,0,0,0,0
2869.950,0,0,0,0
2870.000,0,0,0,0
2870.050,0,0,0,0
2870.100,0,0,0,0
2870.150,1,1,0,1
2870.200,1,1,0,1
2870.250,1,1,0,1
2870.300,1,1,0,1
2870.350,1,1,0,1
2870.400,1,1,1,1
2870.450,1,1,1,1
2870.500,1,1,1,1
2870.550,0,0,1,0
2870.600,0,0,1,0
2870.650,0,0,1,0
2870.700,0,0,1,0
2870.750,0,0,1,0
2870.800,0,0,1,0
2870.850,0,0,1,0
2870.900,0,0,1,0
2870.950,0,0,0,0
2871.000,1,1,0,1
2871.050,1,1,0,1
2871.100,1,1,0,1
2871.150,1,1,0,1
2871.200,1,1,0,1
2871.250,1,1,0,1
2871.300,1,1,0,1
2871.350,1,1,0,1
2871.400,0,0,0,0
2871.450,0,0,0,0
2871.500,0,0,1,0
2871.550,0,0,1,0
2871.600,0,0,1,0
2871.650,0,0,1,0
2871.700,0,0,1,0
2871.750,0,0,1,0
2871.800,0,0,1,0
2871.850,1,1,1,1
2871.900,1,1,1,1
2871.950,1,1,1,1
2872.000,1,1,1,1
2872.050,1,1,0,1
2872.100,1,1,0,1
2872.150,1,1,0,1
2872.200,1,1,0,1
2872.250,0,0,0,0
2872.300,0,0,0,0
2872.350,0,0,0,0
2872.400,0,0,0,0
2872.450,0,0,0,0
2872.500,0,0,0,0
2872.550,0,0,0,0
2872.600,0,0,1,0
2872.650,1,1,1,1
2872.700,1,1,1,1
2872.750,1,1,1,1
2872.800,1,1,1,1
2872.850,1,1,1,1
2872.900,1,1,1,1
2872.950,1,1,1,1
2873.000,1,1,1,1
2873.050,1,1,1,1
2873.100,0,0,1,0
2873.150,0,0,0,0
2873.200,0,0,0,0
2873.250,0,0,0,0
2873.300,0,0,0,0
2873.350,0,0,0,0
2873.400,0,0,0,0
2873.450,0,0,0,0
2873.500,1,1,0,1
2873.550,1,1,0,1
2873.600,1,1,0,1
2873.650,1,1,0,1
2873.700,1,1,1,1
2873.750,1,1,1,1
2873.800,1,1,1,1
2873.850,1,1,1,1
2873.900,1,1,1,1
2873.950,0,0,1,0
2874.000,0,0,1,0
2874.050,0,0,1,0
2874.100,0,0,1,0
2874.150,0,0,1,0
2874.200,0,0,0,0
2874.250,0,0,0,0
2874.300,0,0,0,0
2874.350,1,1,0,1
2874.400,1,1,0,1
2874.450,1,1,0,1
2874.500,1,1,0,1
2874.550,1,1,0,1
2874.600,1,1,0,1
2874.650,1,1,0,1
2874.700,1,1,0,1
2874.750,0,0,1,0
2874.800,0,0,1,0
2874.850,0,0,1,0
2874.900,0,0,1,0
2874.950,0,0,1,0
2875.000,0,0,1,0
2875.050,0,0,1,0
2875.100,0,0,1,0
2875.150,0,0,1,0
2875.200,1,1,1,1
2875.250,1,1,1,1
2875.300,1,1,0,1
2875.350,1,1,0,1
2875.400,1,1,0,1
2875.450,1,1,0,1
2875.500,1,1,0,1
2875.550,1,1,0,1
2875.600,0,0,0,0
2875.650,0,0,0,0
2875.700,0,0,0,0
2875.750,0,0,0,0
2875.800,0,0,0,0
2875.850,0,0,1,0
2875.900,0,0,1,0
2875.950,0,0,1,0
2876.000,1,1,1,1
2876.050,1,1,1,1
2876.100,1,1,1,1
2876.150,1,1,1,1
2876.200,1,1,1,1
2876.250,1,1,1,1
2876.300,1,1,1,1
2876.350,1,1,1,1
2876.400,1,1,0,1
2876.450,0,0,0,0
2876.500,0,0,0,0
2876.550,0,0,0,0
2876.600,0,0,0,0
2876.650,0,0,0,0
2876.700,0,0,0,0
2876.750,0,0,0,0
2876.800,0,0,0,0
2876.850,1,1,0,1
2876.900,1,1,0,1
2876.950,1,1,1,1
2877.000,1,1,1,1
2877.050,1,1,1,1
2877.100,1,1,1,1
2877.150,1,1,1,1
2877.200,1,1,1,1
2877.250,1,1,1,1
2877.300,0,0,1,0
2877.350,0,0,1,0
2877.400,0,0,1,0
2877.450,0,0,1,0
2877.500,0,0,0,0
2877.550,0,0,0,0
2877.600,0,0,0,0
2877.650,0,0,0,0
2877.700,1,1,0,1
2877.750,1,1,0,1
2877.800,1,1,0,1
2877.850,1,1,0,1
2877.900,1,1,0,1
2877.950,1,1,0,1
2878.000,1,1,0,1
2878.050,1,1,1,1
2878.100,0,0,1,0
2878.150,0,0,1,0
2878.200,0,0,1,0
2878.250,0,0,1,0
2878.300,0,0,1,0
2878.350,0,0,1,0
2878.400,0,0,1,0
2878.450,0,0,1,0
2878.500,0,0,1,0
2878.550,1,1,1,1
2878.600,1,1,0,1
2878.650,1,1,0,1
2878.700,1,1,0,1
2878.750,1,1,0,1
2878.800,1,1,0,1
2878.850,1,1,0,1
2878.900,1,1,0,1
2878.950,0,0,0,0
2879.000,0,0,0,0
2879.050,0,0,0,0
2879.100,0,0,1,0
2879.150,0,0,1,0
2879.200,0,0,1,0
2879.250,0,0,1,0
2879.300,0,0,1,0
2879.350,1,1,1,1
2879.400,1,1,1,1
2879.450,1,1,1,1
2879.500,1,1,1,1
2879.550,1,1,1,1
2879.600,1,1,1,1
2879.650,1,1,0,1
2879.700,1,1,0,1
2879.750,1,1,0,1
2879.800,0,0,0,0
2879.850,0,0,0,0
2879.900,0,0,0,0
2879.950,0,0,0,0
2880.000,0,0,0,0
2880.050,0,0,0,0
2880.100,0,0,0,0
2880.150,0,0,0,0
2880.200,1,1,1,1
2880.250,1,1,1,1
2880.300,1,1,1,1
2880.350,1,1,1,1
2880.400,1,1,1,1
2880.450,1,1,1,1
2880.500,1,1,1,1
2880.550,1,1,1,1
2880.600,1,1,1,1
2880.650,0,0,1,0
2880.700,0,0,1,0
2880.750,0,0,0,0
2880.800,0,0,0,0
2880.850,0,0,0,0
2880.900,0,0,0,0
2880.950,0,0,0,0
2881.000,0,0,0,0
2881.050,1,1,0,1
2881.100,1,1,0,1
2881.150,1,1,0,1
2881.200,1,1,0,1
2881.250,1,1,0,1
2881.300,1,1,1,1
2881.350,1,1,1,1
2881.400,1,1,1,1
2881.450,0,0,1,0
2881.500,0,0,1,0
2881.550,0,0,1,0
2881.600,0,0,1,0
2881.650,0,0,1,0
2881.700,0,0,1,0
2881.750,0,0,1,0
2881.800,0,0,1,0
2881.850,0,0,0,0
2881.900,1,1,0,1
2881.950,1,1,0,1
2882.000,1,1,0,1
2882.050,1,1,0,1
2882.100,1,1,0,1
2882.150,1,1,0,1
2882.200,1,1,0,1
2882.250,1,1,0,1
2882.300,0,0,0,0
2882.350,0,0,0,0
2882.400,0,0,1,0
2882.450,0,0,1,0
2882.500,0,0,1,0
2882.550,0,0,1,0
2882.600,0,0,1,0
2882.650,0,0,1,0
2882.700,1,1,1,1
2882.750,1,1,1,1
2882.800,1,1,1,1
2882.850,1,1,1,1
2882.900,1,1,1,1
2882.950,1,1,0,1
2883.000,1,1,0,1
2883.050,1,1,0,1
2883.100,1,1,0,1
2883.150,0,0,0,0
2883.200,0,0,0,0
2883.250,0,0,0,0
2883.300,0,0,0,0
2883.350,0,0,0,0
2883.400,0,0,0,0
2883.450,0,0,0,0
2883.500,0,0,1,0
2883.550,1,1,1,1
2883.600,1,1,1,1
2883.650,1,1,1,1
2883.700,1,1,1,1
2883.750,1,1,1,1
2883.800,1,1,1,1
2883.850,1,1,1,1
2883.900,1,1,1,1
2883.950,1,1,1,1
2884.000,0,0,0,0
2884.050,0,0,0,0
2884.100,0,0,0,0
2884.150,0,0,0,0
2884.200,0,0,0,0
2884.250,0,0,0,0
2884.300,0,0,0,0
2884.350,0,0,0,0
2884.400,1,1,0,1
2884.450,1,1,0,1
2884.500,1,1,0,1
2884.550,1,1,1,1
2884.600,1,1,1,1
2884.650,1,1,1,1
2884.700,1,1,1,1
2884.750,1,1,1,1
2884.800,0,0,1,0
2884.850,0,0,1,0
2884.900,0,0,1,0
2884.950,0,0,1,0
2885.000,0,0,1,0
2885.050,0,0,1,0
2885.100,0,0,0,0
2885.150,0,0,0,0
2885.200,0,0,0,0
2885.250,1,1,0,1
2885.300,1,1,0,1
2885.350,1,1,0,1
2885.400,1,1,0,1
2885.450,1,1,0,1
2885.500,1,1,0,1
2885.550,1,1,0,1
2885.600,1,1,0,1
2885.650,0,0,1,0
2885.700,0,0,1,0
2885.750,0,0,1,0
2885.800,0,0,1,0
2885.850,0,0,1,0
2885.900,0,0,1,0
2885.950,0,0,1,0
2886.000,0,0,1,0
2886.050,1,1,1,1
2886.100,1,1,1,1
2886.150,1,1,1,1
2886.200,1,1,0,1
2886.250,1,1,0,1
2886.300,1,1,0,1
2886.350,1,1,0,1
2886.400,1,1,0,1
2886.450,1,1,0,1
2886.500,0,0,0,0
2886.550,0,0,0,0
2886.600,0,0,0,0
2886.650,0,0,0,0
2886.700,0,0,0,0
2886.750,0,0,1,0
2886.800,0,0,1,0
2886.850,0,0,1,0
2886.900,1,1,1,1
2886.950,1,1,1,1
2887.000,1,1,1,1
2887.050,1,1,1,1
2887.100,1,1,1,1
2887.150,1,1,1,1
2887.200,1,1,1,1
2887.250,1,1,1,1
2887.300,1,1,0,1
2887.350,0,0,0,0
2887.400,0,0,0,0
2887.450,0,0,0,0
2887.500,0,0,0,0
2887.550,0,0,0,0
2887.600,0,0,0,0
2887.650,0,0,0,0
2887.700,0,0,0,0
2887.750,1,1,0,1
2887.800,1,1,0,1
2887.850,1,1,1,1
2887.900,1,1,1,1
2887.950,1,1,1,1
2888.000,1,1,1,1
2888.050,1,1,1,1
2888.100,1,1,1,1
2888.150,0,0,1,0
2888.200,0,0,1,0
2888.250,0,0,1,0
2888.300,0,0,1,0
2888.350,0,0,1,0
2888.400,0,0,0,0
2888.450,0,0,0,0
2888.500,0,0,0,0
2888.550,0,0,0,0
2888.600,1,1,0,1
2888.650,1,1,0,1
2888.700,1,1,0,1
2888.750,1,1,0,1
2888.800,1,1,0,1
2888.850,1,1,0,1
2888.900,1,1,1,1
2888.950,1,1,1,1
2889.000,0,0,1,0
2889.050,0,0,1,0
2889.100,0,0,1,0
2889.150,0,0,1,0
2889.200,0,0,1,0
2889.250,0,0,1,0
2889.300,0,0,1,0
2889.350,0,0,1,0
2889.400,0,0,1,0
2889.450,1,1,0,1
2889.500,1,1,0,1
2889.550,1,1,0,1
2889.600,1,1,0,1
2889.650,1,1,0,1
2889.700,1,1,0,1
2889.750,1,1,0,1
2889.800,1,1,0,1
2889.850,0,0,0,0
2889.900,0,0,0,0
2889.950,0,0,0,0
2890.000,0,0,1,0
2890.050,0,0,1,0
2890.100,0,0,1,0
2890.150,0,0,1,0
2890.200,0,0,1,0
2890.250,1,1,1,1
2890.300,1,1,1,1
2890.350,1,1,1,1
2890.400,1,1,1,1
2890.450,1,1,1,1
2890.500,1,1,1,1
2890.550,1,1,0,1
2890.600,1,1,0,1
2890.650,1,1,0,1
2890.700,0,0,0,0
2890.750,0,0,0,0
2890.800,0,0,0,0
2890.850,0,0,0,0
2890.900,0,0,0,0
2890.950,0,0,0,0
2891.000,0,0,0,0
2891.050,0,0,0,0
2891.100,1,1,1,1
2891.150,1,1,1,1
2891.200,1,1,1,1
2891.250,1,1,1,1
2891.300,1,1,1,1
2891.350,1,1,1,1
2891.400,1,1,1,1
2891.450,1,1,1,1
2891.500,0,0,1,0
2891.550,0,0,1,0
2891.600,0,0,1,0
2891.650,0,0,0,0
2891.700,0,0,0,0
2891.750,0,0,0,0
2891.800,0,0,0,0
2891.850,0,0,0,0
2891.900,0,0,0,0
2891.950,1,1,0,1
2892.000,1,1,0,1
2892.050,1,1,0,1
2892.100,1,1,0,1
2892.150,1,1,0,1
2892.200,1,1,1,1
2892.250,1,1,1,1
2892.300,1,1,1,1
2892.350,0,0,1,0
2892.400,0,0,1,0
2892.450,0,0,1,0
2892.500,0,0,1,0
2892.550,0,0,1,0
2892.600,0,0,1,0
2892.650,0,0,1,0
2892.700,0,0,1,0
2892.750,0,0,0,0
2892.800,1,1,0,1
2892.850,1,1,0,1
2892.900,1,1,0,1
2892.950,1,1,0,1
2893.000,1,1,0,1
2893.050,1,1,0,1
2893.100,1,1,0,1
2893.150,1,1,0,1
2893.200,0,0,0,0
2893.250,0,0,0,0
2893.300,0,0,1,0
2893.350,0,0,1,0
2893.400,0,0,1,0
2893.450,0,0,1,0
2893.500,0,0,1,0
2893.550,0,0,1,0
2893.600,1,1,1,1
2893.650,1,1,1,1
2893.700,1,1,1,1
2893.750,1,1,1,1
2893.800,1,1,1,1
2893.850,1,1,0,1
2893.900,1,1,0,1
2893.950,1,1,0,1
2894.000,1,1,0,1
2894.050,0,0,0,0
2894.100,0,0,0,0
2894.150,0,0,0,0
2894.200,0,0,0,0
2894.250,0,0,0,0
2894.300,0,0,0,0
2894.350,0,0,1,0
2894.400,0,0,1,0
2894.450,1,1,1,1
2894.500,1,1,1,1
2894.550,1,1,1,1
2894.600,1,1,1,1
2894.650,1,1,1,1
2894.700,1,1,1,1
2894.750,1,1,1,1
2894.800,1,1,1,1
2894.850,0,0,1,0
2894.900,0,0,0,0
2894.950,0,0,0,0
2895.000,0,0,0,0
2895.050,0,0,0,0
2895.100,0,0,0,0
2895.150,0,0,0,0
2895.200,0,0,0,0
2895.250,0,0,0,0
2895.300,1,1,0,1
2895.350,1,1,0,1
2895.400,1,1,0,1
2895.450,1,1,1,1
2895.500,1,1,1,1
2895.550,1,1,1,1
2895.600,1,1,1,1
2895.650,1,1,1,1
2895.700,0,0,1,0
2895.750,0,0,1,0
2895.800,0,0,1,0
2895.850,0,0,1,0
2895.900,0,0,1,0
2895.950,0,0,1,0
2896.000,0,0,0,0
2896.050,0,0,0,0
2896.100,0,0,0,0
2896.150,1,1,0,1
2896.200,1,1,0,1
2896.250,1,1,0,1
2896.300,1,1,0,1
2896.350,1,1,0,1
2896.400,1,1,0,1
2896.450,1,1,0,1
2896.500,1,1,0,1
2896.550,0,0,1,0
2896.600,0,0,1,0
2896.650,0,0,1,0
2896.700,0,0,1,0
2896.750,0,0,1,0
2896.800,0,0,1,0
2896.850,0,0,1,0
2896.900,0,0,1,0
2896.950,1,1,1,1
2897.000,1,1,1,1
2897.050,1,1,1,1
2897.100,1,1,0,1
2897.150,1,1,0,1
2897.200,1,1,0,1
2897.250,1,1,0,1
2897.300,1,1,0,1
2897.350,1,1,0,1
2897.400,0,0,0,0
2897.450,0,0,0,0
2897.500,0,0,0,0
2897.550,0,0,0,0
2897.600,0,0,0,0
2897.650,0,0,1,0
2897.700,0,0,1,0
2897.750,0,0,1,0
2897.800,1,1,1,1
2897.850,1,1,1,1
2897.900,1,1,1,1
2897.950,1,1,1,1
2898.000,1,1,1,1
2898.050,1,1,1,1
2898.100,1,1,1,1
2898.150,1,1,1,1
2898.200,0,0,0,0
2898.250,0,0,0,0
2898.300,0,0,0,0
2898.350,0,0,0,0
2898.400,0,0,0,0
2898.450,0,0,0,0
2898.500,0,0,0,0
2898.550,0,0,0,0
2898.600,0,0,0,0
2898.650,1,1,0,1
2898.700,1,1,0,1
2898.750,1,1,1,1
2898.800,1,1,1,1
2898.850,1,1,1,1
2898.900,1,1,1,1
2898.950,1,1,1,1
2899.000,1,1,1,1
2899.050,0,0,1,0
2899.100,0,0,1,0
2899.150,0,0,1,0
2899.200,0,0,1,0
2899.250,0,0,1,0
2899.300,0,0,0,0
2899.350,0,0,0,0
2899.400,0,0,0,0
2899.450,0,0,0,0
2899.500,1,1,0,1
2899.550,1,1,0,1
2899.600,1,1,0,1
2899.650,1,1,0,1
2899.700,1,1,0,1
2899.750,1,1,0,1
2899.800,1,1,0,1
2899.850,1,1,1,1
2899.900,0,0,1,0
2899.950,0,0,1,0
2900.000,0,0,1,0
2900.050,0,0,1,0
2900.100,0,0,1,0
2900.150,0,0,1,0
2900.200,0,0,1,0
2900.250,0,0,1,0
2900.300,1,1,1,1
2900.350,1,1,0,1
2900.400,1,1,0,1
2900.450,1,1,0,1
2900.500,1,1,0,1
2900.550,1,1,0,1
2900.600,1,1,0,1
2900.650,1,1,0,1
2900.700,1,1,0,1
2900.750,0,0,0,0
2900.800,0,0,0,0
2900.850,0,0,0,0
2900.900,0,0,1,0
2900.950,0,0,1,0
2901.000,0,0,1,0
2901.050,0,0,1,0
2901.100,0,0,1,0
2901.150,1,1,1,1
2901.200,1,1,1,1
2901.250,1,1,1,1
2901.300,1,1,1,1
2901.350,1,1,1,1
2901.400,1,1,1,1
2901.450,1,1,0,1
2901.500,1,1,0,1
2901.550,1,1,0,1
2901.600,0,0,0,0
2901.650,0,0,0,0
2901.700,0,0,0,0
2901.750,0,0,0,0
2901.800,0,0,0,0
2901.850,0,0,0,0
2901.900,0,0,0,0
2901.950,0,0,0,0
2902.000,1,1,1,1
2902.050,1,1,1,1
2902.100,1,1,1,1
2902.150,1,1,1,1
2902.200,1,1,1,1
2902.250,1,1,1,1
2902.300,1,1,1,1
2902.350,1,1,1,1
2902.400,0,0,1,0
2902.450,0,0,1,0
2902.500,0,0,1,0
2902.550,0,0,0,0
2902.600,0,0,0,0
2902.650,0,0,0,0
2902.700,0,0,0,0
2902.750,0,0,0,0
2902.800,0,0,0,0
2902.850,1,1,0,1
2902.900,1,1,0,1
2902.950,1,1,0,1
2903.000,1,1,0,1
2903.050,1,1,0,1
2903.100,1,1,1,1
2903.150,1,1,1,1
2903.200,1,1,1,1
2903.250,0,0,1,0
2903.300,0,0,1,0
2903.350,0,0,1,0
2903.400,0,0,1,0
2903.450,0,0,1,0
2903.500,0,0,1,0
2903.550,0,0,1,0
2903.600,0,0,1,0
2903.650,1,1,0,1
2903.700,1,1,0,1
2903.750,1,1,0,1
2903.800,1,1,0,1
2903.850,1,1,0,1
2903.900,1,1,0,1
2903.950,1,1,0,1
2904.000,1,1,0,1
2904.050,1,1,0,1
2904.100,0,0,0,0
2904.150,0,0,0,0
2904.200,0,0,1,0
2904.250,0,0,1,0
2904.300,0,0,1,0
2904.350,0,0,1,0
2904.400,0,0,1,0
2904.450,0,0,1,0
2904.500,1,1,1,1
2904.550,1,1,1,1
2904.600,1,1,1,1
2904.650,1,1,1,1
2904.700,1,1,1,1
2904.750,1,1,0,1
2904.800,1,1,0,1
2904.850,1,1,0,1
2904.900,1,1,0,1
2904.950,0,0,0,0
2905.000,0,0,0,0
2905.050,0,0,0,0
2905.100,0,0,0,0
2905.150,0,0,0,0
2905.200,0,0,0,0
2905.250,0,0,0,0
2905.300,0,0,1,0
2905.350,1,1,1,1
2905.400,1,1,1,1
2905.450,1,1,1,1
2905.500,1,1,1,1
2905.550,1,1,1,1
2905.600,1,1,1,1
2905.650,1,1,1,1
2905.700,1,1,1,1
2905.750,0,0,1,0
2905.800,0,0,1,0
2905.850,0,0,0,0
2905.900,0,0,0,0
2905.950,0,0,0,0
2906.000,0,0,0,0
2906.050,0,0,0,0
2906.100,0,0,0,0
2906.150,0,0,0,0
2906.200,1,1,0,1
2906.250,1,1,0,1
2906.300,1,1,0,1
2906.350,1,1,1,1
2906.400,1,1,1,1
2906.450,1,1,1,1
2906.500,1,1,1,1
2906.550,1,1,1,1
2906.600,0,0,1,0
2906.650,0,0,1,0
2906.700,0,0,1,0
2906.750,0,0,1,0
2906.800,0,0,1,0
2906.850,0,0,1,0
2906.900,0,0,0,0
2906.950,0,0,0,0
2907.000,1,1,0,1
2907.050,1,1,0,1
2907.100,1,1,0,1
2907.150,1,1,0,1
2907.200,1,1,0,1
2907.250,1,1,0,1
2907.300,1,1,0,1
2907.350,1,1,0,1
2907.400,1,1,0,1
2907.450,0,0,1,0
2907.500,0,0,1,0
2907.550,0,0,1,0
2907.600,0,0,1,0
2907.650,0,0,1,0
2907.700,0,0,1,0
2907.750,0,0,1,0
2907.800,0,0,1,0
2907.850,1,1,1,1
2907.900,1,1,1,1
2907.950,1,1,1,1
2908.000,1,1,0,1
2908.050,1,1,0,1
2908.100,1,1,0,1
2908.150,1,1,0,1
2908.200,1,1,0,1
2908.250,1,1,0,1
2908.300,0,0,0,0
2908.350,0,0,0,0
2908.400,0,0,0,0
2908.450,0,0,0,0
2908.500,0,0,0,0
2908.550,0,0,1,0
2908.600,0,0,1,0
2908.650,0,0,1,0
2908.700,1,1,1,1
2908.750,1,1,1,1
2908.800,1,1,1,1
2908.850,1,1,1,1
2908.900,1,1,1,1
2908.950,1,1,1,1
2909.000,1,1,1,1
2909.050,1,1,1,1
2909.100,0,0,0,0
2909.150,0,0,0,0
2909.200,0,0,0,0
2909.250,0,0,0,0
2909.300,0,0,0,0
2909.350,0,0,0,0
2909.400,0,0,0,0
2909.450,0,0,0,0
2909.500,0,0,0,0
2909.550,1,1,0,1
2909.600,1,1,0,1
2909.650,1,1,1,1
2909.700,1,1,1,1
2909.750,1,1,1,1
2909.800,1,1,1,1
2909.850,1,1,1,1
2909.900,1,1,1,1
2909.950,0,0,1,0
2910.000,0,0,1,0
2910.050,0,0,1,0
2910.100,0,0,1,0
2910.150,0,0,1,0
2910.200,0,0,0,0
2910.250,0,0,0,0
2910.300,0,0,0,0
2910.350,1,1,0,1
2910.400,1,1,0,1
2910.450,1,1,0,1
2910.500,1,1,0,1
2910.550,1,1,0,1
2910.600,1,1,0,1
2910.650,1,1,0,1
2910.700,1,1,0,1
2910.750,1,1,1,1
2910.800,0,0,1,0
2910.850,0,0,1,0
2910.900,0,0,1,0
2910.950,0,0,1,0
2911.000,0,0,1,0
2911.050,0,0,1,0
2911.100,0,0,1,0
2911.150,0,0,1,0
2911.200,1,1,1,1
2911.250,1,1,1,1
2911.300,1,1,0,1
2911.350,1,1,0,1
2911.400,1,1,0,1
2911.450,1,1,0,1
2911.500,1,1,0,1
2911.550,1,1,0,1
2911.600,1,1,0,1
2911.650,0,0,0,0
2911.700,0,0,0,0
2911.750,0,0,0,0
2911.800,0,0,0,0
2911.850,0,0,1,0
2911.900,0,0,1,0
2911.950,0,0,1,0
2912.000,0,0,1,0
2912.050,1,1,1,1
2912.100,1,1,1,1
2912.150,1,1,1,1
2912.200,1,1,1,1
2912.250,1,1,1,1
2912.300,1,1,1,1
2912.350,1,1,1,1
2912.400,1,1,0,1
2912.450,0,0,0,0
2912.500,0,0,0,0
2912.550,0,0,0,0
2912.600,0,0,0,0
2912.650,0,0,0,0
2912.700,0,0,0,0
2912.750,0,0,0,0
2912.800,0,0,0,0
2912.850,0,0,0,0
2912.900,1,1,0,1
2912.950,1,1,1,1
2913.000,1,1,1,1
2913.050,1,1,1,1
2913.100,1,1,1,1
2913.150,1,1,1,1
2913.200,1,1,1,1
2913.250,1,1,1,1
2913.300,0,0,1,0
2913.350,0,0,1,0
2913.400,0,0,1,0
2913.450,0,0,0,0
2913.500,0,0,0,0
2913.550,0,0,0,0
2913.600,0,0,0,0
2913.650,0,0,0,0
2913.700,1,1,0,1
2913.750,1,1,0,1
2913.800,1,1,0,1
2913.850,1,1,0,1
2913.900,1,1,0,1
2913.950,1,1,0,1
2914.000,1,1,1,1
2914.050,1,1,1,1
2914.100,1,1,1,1
2914.150,0,0,1,0
2914.200,0,0,1,0
2914.250,0,0,1,0
2914.300,0,0,1,0
2914.350,0,0,1,0
2914.400,0,0,1,0
2914.450,0,0,1,0
2914.500,0,0,1,0
2914.550,1,1,0,1
2914.600,1,1,0,1
2914.650,1,1,0,1
2914.700,1,1,0,1
2914.750,1,1,0,1
2914.800,1,1,0,1
2914.850,1,1,0,1
2914.900,1,1,0,1
2914.950,1,1,0,1
2915.000,0,0,0,0
2915.050,0,0,0,0
2915.100,0,0,1,0
2915.150,0,0,1,0
2915.200,0,0,1,0
2915.250,0,0,1,0
2915.300,0,0,1,0
2915.350,0,0,1,0
2915.400,1,1,1,1
2915.450,1,1,1,1
2915.500,1,1,1,1
2915.550,1,1,1,1
2915.600,1,1,1,1
2915.650,1,1,0,1
2915.700,1,1,0,1
2915.750,1,1,0,1
2915.800,0,0,0,0
2915.850,0,0,0,0
2915.900,0,0,0,0
2915.950,0,0,0,0
2916.000,0,0,0,0
2916.050,0,0,0,0
2916.100,0,0,0,0
2916.150,0,0,0,0
2916.200,0,0,1,0
2916.250,1,1,1,1
2916.300,1,1,1,1
2916.350,1,1,1,1
2916.400,1,1,1,1
2916.450,1,1,1,1
2916.500,1,1,1,1
2916.550,1,1,1,1
2916.600,1,1,1,1
2916.650,0,0,1,0
2916.700,0,0,1,0
2916.750,0,0,0,0
2916.800,0,0,0,0
2916.850,0,0,0,0
2916.900,0,0,0,0
2916.950,0,0,0,0
2917.000,0,0,0,0
2917.050,0,0,0,0
2917.100,1,1,0,1
2917.150,1,1,0,1
2917.200,1,1,0,1
2917.250,1,1,0,1
2917.300,1,1,1,1
2917.350,1,1,1,1
2917.400,1,1,1,1
2917.450,1,1,1,1
2917.500,0,0,1,0
2917.550,0,0,1,0
2917.600,0,0,1,0
2917.650,0,0,1,0
2917.700,0,0,1,0
2917.750,0,0,1,0
2917.800,0,0,1,0
2917.850,0,0,0,0
2917.900,1,1,0,1
2917.950,1,1,0,1
2918.000,1,1,0,1
2918.050,1,1,0,1
2918.100,1,1,0,1
2918.150,1,1,0,1
2918.200,1,1,0,1
2918.250,1,1,0,1
2918.300,1,1,0,1
2918.350,0,0,0,0
2918.400,0,0,1,0
2918.450,0,0,1,0
2918.500,0,0,1,0
2918.550,0,0,1,0
2918.600,0,0,1,0
2918.650,0,0,1,0
2918.700,0,0,1,0
2918.750,1,1,1,1
2918.800,1,1,1,1
2918.850,1,1,1,1
2918.900,1,1,1,1
2918.950,1,1,0,1
2919.000,1,1,0,1
2919.050,1,1,0,1
2919.100,1,1,0,1
2919.150,0,0,0,0
2919.200,0,0,0,0
2919.250,0,0,0,0
2919.300,0,0,0,0
2919.350,0,0,0,0
2919.400,0,0,0,0
2919.450,0,0,0,0
2919.500,0,0,1,0
2919.550,0,0,1,0
2919.600,1,1,1,1
2919.650,1,1,1,1
2919.700,1,1,1,1
2919.750,1,1,1,1
2919.800,1,1,1,1
2919.850,1,1,1,1
2919.900,1,1,1,1
2919.950,1,1,1,1
2920.000,0,0,1,0
2920.050,0,0,0,0
2920.100,0,0,0,0
2920.150,0,0,0,0
2920.200,0,0,0,0
2920.250,0,0,0,0
2920.300,0,0,0,0
2920.350,0,0,0,0
2920.400,0,0,0,0
2920.450,1,1,0,1
2920.500,1,1,0,1
2920.550,1,1,0,1
2920.600,1,1,1,1
2920.650,1,1,1,1
2920.700,1,1,1,1
