timestamp_ms,enc0,enc1,enc2,enc3
189.300,0,0,0,1
189.350,0,0,0,1
189.400,0,0,0,1
189.450,0,1,0,0
189.500,0,1,0,0
189.550,0,1,1,0
189.600,0,1,1,0
189.650,0,1,1,0
189.700,0,1,1,0
189.750,0,1,1,0
189.800,1,1,1,0
189.850,1,1,1,0
189.900,1,0,1,0
189.950,1,0,1,1
190.000,1,0,1,1
190.050,1,0,0,1
190.100,1,0,0,1
190.150,1,0,0,1
190.200,1,0,0,1
190.250,0,0,0,1
190.300,0,0,0,1
190.350,0,0,0,1
190.400,0,1,0,0
190.450,0,1,0,0
190.500,0,1,1,0
190.550,0,1,1,0
190.600,0,1,1,0
190.650,0,1,1,0
190.700,0,1,1,0
190.750,1,1,1,0
190.800,1,1,1,0
190.850,1,0,1,1
190.900,1,0,1,1
190.950,1,0,1,1
191.000,1,0,0,1
191.050,1,0,0,1
191.100,1,0,0,1
191.150,1,0,0,1
191.200,0,0,0,1
191.250,0,0,0,1
191.300,0,0,0,1
191.350,0,1,0,0
191.400,0,1,0,0
191.450,0,1,1,0
191.500,0,1,1,0
191.550,0,1,1,0
191.600,0,1,1,0
191.650,0,1,1,0
191.700,1,1,1,0
191.750,1,1,1,0
191.800,1,0,1,1
191.850,1,0,1,1
191.900,1,0,1,1
191.950,1,0,0,1
192.000,1,0,0,1
192.050,1,0,0,1
192.100,1,0,0,1
192.150,0,0,0,1
192.200,0,0,0,1
192.250,0,0,0,0
192.300,0,1,0,0
192.350,0,1,0,0
192.400,0,1,1,0
192.450,0,1,1,0
192.500,0,1,1,0
192.550,0,1,1,0
192.600,0,1,1,0
192.650,1,1,1,0
192.700,1,1,1,0
192.750,1,0,1,1
192.800,1,0,1,1
192.850,1,0,1,1
192.900,1,0,0,1
192.950,1,0,0,1
193.000,1,0,0,1
193.050,1,0,0,1
193.100,1,0,0,1
193.150,0,0,0,1
193.200,0,1,0,0
193.250,0,1,0,0
193.300,0,1,0,0
193.350,0,1,1,0
193.400,0,1,1,0
193.450,0,1,1,0
193.500,0,1,1,0
193.550,0,1,1,0
193.600,1,1,1,0
193.650,1,1,1,1
193.700,1,0,1,1
193.750,1,0,1,1
193.800,1,0,1,1
193.850,1,0,0,1
193.900,1,0,0,1
193.950,1,0,0,1
194.000,1,0,0,1
194.050,1,0,0,1
194.100,0,0,0,1
194.150,0,1,0,0
194.200,0,1,0,0
194.250,0,1,0,0
194.300,0,1,1,0
194.350,0,1,1,0
194.400,0,1,1,0
194.450,0,1,1,0
194.500,0,1,1,0
194.550,0,1,1,0
194.600,1,0,1,1
194.650,1,0,1,1
194.700,1,0,1,1
194.750,1,0,0,1
194.800,1,0,0,1
194.850,1,0,0,1
194.900,1,0,0,1
194.950,1,0,0,1
195.000,1,0,0,1
195.050,0,0,0,0
195.100,0,1,0,0
195.150,0,1,0,0
195.200,0,1,0,0
195.250,0,1,1,0
195.300,0,1,1,0
195.350,0,1,1,0
195.400,0,1,1,0
195.450,0,1,1,0
195.500,0,1,1,0
195.550,1,0,1,1
195.600,1,0,1,1
195.650,1,0,1,1
195.700,1,0,1,1
195.750,1,0,0,1
195.800,1,0,0,1
195.850,1,0,0,1
195.900,1,0,0,1
195.950,1,0,0,1
196.000,0,0,0,0
196.050,0,1,0,0
196.100,0,1,0,0
196.150,0,1,0,0
196.200,0,1,1,0
196.250,0,1,1,0
196.300,0,1,1,0
196.350,0,1,1,0
196.400,0,1,1,0
196.450,0,1,1,1
196.500,1,0,1,1
196.550,1,0,1,1
196.600,1,0,1,1
196.650,1,0,1,1
196.700,1,0,0,1
196.750,1,0,0,1
196.800,1,0,0,1
196.850,1,0,0,1
196.900,1,0,0,0
196.950,0,1,0,0
197.000,0,1,0,0
197.050,0,1,0,0
197.100,0,1,0,0
197.150,0,1,1,0
197.200,0,1,1,0
197.250,0,1,1,0
197.300,0,1,1,0
197.350,0,1,1,0
197.400,0,0,1,1
197.450,1,0,1,1
197.500,1,0,1,1
197.550,1,0,1,1
197.600,1,0,1,1
197.650,1,0,0,1
197.700,1,0,0,1
197.750,1,0,0,1
197.800,1,0,0,1
197.850,1,0,0,0
197.900,0,1,0,0
197.950,0,1,0,0
198.000,0,1,0,0
198.050,0,1,0,0
198.100,0,1,1,0
198.150,0,1,1,0
198.200,0,1,1,0
198.250,0,1,1,0
198.300,0,1,1,1
198.350,0,0,1,1
198.400,1,0,1,1
198.450,1,0,1,1
198.500,1,0,1,1
198.550,1,0,0,1
198.600,1,0,0,1
198.650,1,0,0,1
198.700,1,0,0,1
198.750,1,0,0,0
198.800,1,1,0,0
198.850,0,1,0,0
198.900,0,1,0,0
198.950,0,1,0,0
199.000,0,1,0,0
199.050,0,1,1,0
199.100,0,1,1,0
199.150,0,1,1,0
199.200,0,1,1,0
199.250,0,0,1,1
199.300,0,0,1,1
199.350,1,0,1,1
199.400,1,0,1,1
199.450,1,0,1,1
199.500,1,0,1,1
199.550,1,0,0,1
199.600,1,0,0,1
199.650,1,0,0,1
199.700,1,0,0,0
199.750,1,1,0,0
199.800,0,1,0,0
199.850,0,1,0,0
199.900,0,1,0,0
199.950,0,1,0,0
200.000,0,0,0,0
200.050,0,1,0,0
200.100,0,1,0,0
200.150,0,1,0,0
200.200,0,1,0,1
200.250,0,1,0,1
200.300,1,1,0,1
200.350,1,1,1,1
200.400,1,1,1,1
200.450,1,1,1,1
200.500,1,0,1,1
200.550,1,0,1,1
200.600,1,0,1,1
200.650,1,0,1,0
200.700,1,0,1,0
200.750,0,0,1,0
200.800,0,0,0,0
200.850,0,0,0,0
200.900,0,0,0,0
200.950,0,0,0,0
201.000,0,1,0,0
201.050,0,1,0,0
201.100,0,1,0,0
201.150,0,1,0,1
201.200,0,1,0,1
201.250,1,1,0,1
201.300,1,1,1,1
201.350,1,1,1,1
201.400,1,1,1,1
201.450,1,1,1,1
201.500,1,0,1,1
201.550,1,0,1,1
201.600,1,0,1,0
201.650,1,0,1,0
201.700,0,0,1,0
201.750,0,0,0,0
201.800,0,0,0,0
201.850,0,0,0,0
201.900,0,0,0,0
201.950,0,0,0,0
202.000,0,1,0,0
202.050,0,1,0,0
202.100,0,1,0,1
202.150,0,1,0,1
202.200,1,1,0,1
202.250,1,1,1,1
202.300,1,1,1,1
202.350,1,1,1,1
202.400,1,1,1,1
202.450,1,0,1,1
202.500,1,0,1,1
202.550,1,0,1,0
202.600,1,0,1,0
202.650,0,0,1,0
202.700,0,0,0,0
202.750,0,0,0,0
202.800,0,0,0,0
202.850,0,0,0,0
202.900,0,0,0,0
202.950,0,1,0,0
203.000,0,1,0,0
203.050,0,1,0,1
203.100,0,1,0,1
203.150,1,1,0,1
203.200,1,1,1,1
203.250,1,1,1,1
203.300,1,1,1,1
203.350,1,1,1,1
203.400,1,0,1,1
203.450,1,0,1,1
203.500,1,0,1,0
203.550,1,0,1,0
203.600,1,0,1,0
203.650,0,0,0,0
203.700,0,0,0,0
203.750,0,0,0,0
203.800,0,0,0,0
203.850,0,0,0,0
203.900,0,1,0,0
203.950,0,1,0,0
204.000,0,1,0,1
204.050,0,1,0,1
204.100,1,1,0,1
204.150,1,1,1,1
204.200,1,1,1,1
204.250,1,1,1,1
204.300,1,1,1,1
204.350,1,1,1,1
204.400,1,0,1,1
204.450,1,0,1,0
204.500,1,0,1,0
204.550,1,0,1,0
204.600,0,0,1,0
204.650,0,0,0,0
204.700,0,0,0,0
204.750,0,0,0,0
204.800,0,0,0,0
204.850,0,1,0,0
204.900,0,1,0,0
204.950,0,1,0,1
205.000,0,1,0,1
205.050,1,1,0,1
205.100,1,1,1,1
205.150,1,1,1,1
205.200,1,1,1,1
205.250,1,1,1,1
205.300,1,1,1,1
205.350,1,0,1,1
205.400,1,0,1,0
205.450,1,0,1,0
205.500,1,0,1,0
205.550,0,0,0,0
205.600,0,0,0,0
205.650,0,0,0,0
205.700,0,0,0,0
205.750,0,0,0,0
205.800,0,1,0,0
205.850,0,1,0,1
205.900,0,1,0,1
205.950,0,1,0,1
206.000,1,1,0,1
206.050,1,1,1,1
206.100,1,1,1,1
206.150,1,1,1,1
206.200,1,1,1,1
206.250,1,1,1,1
206.300,1,0,1,0
206.350,1,0,1,0
206.400,1,0,1,0
206.450,1,0,1,0
206.500,0,0,0,0
206.550,0,0,0,0
206.600,0,0,0,0
206.650,0,0,0,0
206.700,0,0,0,0
206.750,0,1,0,0
206.800,0,1,0,1
206.850,0,1,0,1
206.900,0,1,0,1
206.950,1,1,0,1
207.000,1,1,1,1
207.050,1,1,1,1
207.100,1,1,1,1
207.150,1,1,1,1
207.200,1,1,1,1
207.250,1,0,1,0
207.300,1,0,1,0
207.350,1,0,1,0
207.400,1,0,1,0
207.450,0,0,0,0
207.500,0,0,0,0
207.550,0,0,0,0
207.600,0,0,0,0
207.650,0,0,0,0
207.700,0,0,0,1
207.750,0,1,0,1
207.800,0,1,0,1
207.850,0,1,0,1
207.900,1,1,0,1
207.950,1,1,1,1
208.000,1,1,1,1
208.050,1,1,1,1
208.100,1,1,1,1
208.150,1,1,1,1
208.200,1,0,1,0
208.250,1,0,1,0
208.300,1,0,1,0
208.350,1,0,1,0
208.400,0,0,0,0
208.450,0,0,0,0
208.500,0,0,0,0
208.550,0,0,0,0
208.600,0,0,0,0
208.650,0,0,0,1
208.700,0,1,0,1
208.750,0,1,0,1
208.800,0,1,0,1
208.850,0,1,0,1
208.900,1,1,1,1
208.950,1,1,1,1
209.000,1,1,1,1
209.050,1,1,1,1
209.100,1,1,1,1
209.150,1,0,1,0
209.200,1,0,1,0
209.250,1,0,1,0
209.300,1,0,1,0
209.350,0,0,0,0
209.400,0,0,0,0
209.450,0,0,0,0
209.500,0,0,0,0
209.550,0,0,0,0
209.600,0,0,0,1
209.650,0,1,0,1
209.700,0,1,0,1
209.750,0,1,0,1
209.800,1,1,0,1
209.850,1,1,1,1
209.900,1,1,1,1
209.950,1,1,1,1
210.000,1,1,1,1
210.050,1,1,1,0
210.100,1,0,1,0
210.150,1,0,1,0
210.200,1,0,1,0
210.250,1,0,1,0
210.300,0,0,0,0
210.350,0,0,0,0
210.400,0,0,0,0
210.450,0,0,0,0
210.500,0,0,0,0
210.550,0,0,0,1
210.600,0,1,0,1
210.650,0,1,0,1
210.700,0,1,0,1
210.750,0,1,1,1
210.800,1,1,1,1
210.850,1,1,1,1
210.900,1,1,1,1
210.950,1,1,1,1
211.000,1,1,1,0
211.050,1,0,1,0
211.100,1,0,1,0
211.150,1,0,1,0
211.200,1,0,1,0
211.250,0,0,0,0
211.300,0,0,0,0
211.350,0,0,0,0
211.400,0,0,0,0
211.450,0,0,0,0
211.500,0,0,0,1
211.550,0,1,0,1
211.600,0,1,0,1
211.650,0,1,0,1
211.700,0,1,1,1
211.750,1,1,1,1
211.800,1,1,1,1
211.850,1,1,1,1
211.900,1,1,1,1
211.950,1,1,1,0
212.000,1,0,1,0
212.050,1,0,1,0
212.100,1,0,1,0
212.150,1,0,1,0
212.200,0,0,0,0
212.250,0,0,0,0
212.300,0,0,0,0
212.350,0,0,0,0
212.400,0,0,0,1
212.450,0,0,0,1
212.500,0,1,0,1
212.550,0,1,0,1
212.600,0,1,0,1
212.650,0,1,1,1
212.700,1,1,1,1
212.750,1,1,1,1
212.800,1,1,1,1
212.850,1,1,1,0
212.900,1,1,1,0
212.950,1,0,1,0
213.000,1,0,1,0
213.050,1,0,1,0
213.100,1,0,1,0
213.150,0,0,0,0
213.200,0,0,0,0
213.250,0,0,0,0
213.300,0,0,0,0
213.350,0,0,0,1
213.400,0,0,0,1
213.450,0,1,0,1
213.500,0,1,0,1
213.550,0,1,0,1
213.600,0,1,1,1
213.650,1,1,1,1
213.700,1,1,1,1
213.750,1,1,1,1
213.800,1,1,1,0
213.850,1,1,1,0
213.900,1,0,1,0
213.950,1,0,1,0
214.000,1,0,1,0
214.050,1,0,0,0
214.100,0,0,0,0
214.150,0,0,0,0
214.200,0,0,0,0
214.250,0,0,0,1
214.300,0,0,0,1
214.350,0,0,0,1
214.400,0,1,0,1
214.450,0,1,0,1
214.500,0,1,0,1
214.550,0,1,1,1
214.600,1,1,1,1
214.650,1,1,1,1
214.700,1,1,1,0
214.750,1,1,1,0
214.800,1,1,1,0
214.850,1,0,1,0
214.900,1,0,1,0
214.950,1,0,1,0
215.000,1,0,0,0
215.050,0,0,0,0
215.100,0,0,0,0
215.150,0,0,0,0
215.200,0,0,0,1
215.250,0,0,0,1
215.300,0,0,0,1
215.350,0,1,0,1
215.400,0,1,0,1
215.450,0,1,0,1
215.500,0,1,1,1
215.550,1,1,1,1
215.600,1,1,1,1
215.650,1,1,1,0
215.700,1,1,1,0
215.750,1,1,1,0
215.800,1,0,1,0
215.850,1,0,1,0
215.900,1,0,1,0
215.950,1,0,0,0
216.000,0,0,0,0
216.050,0,0,0,0
216.100,0,0,0,1
216.150,0,0,0,1
216.200,0,0,0,1
216.250,0,1,0,1
216.300,0,1,0,1
216.350,0,1,0,1
216.400,0,1,0,1
216.450,0,1,1,1
216.500,1,1,1,1
216.550,1,1,1,0
216.600,1,1,1,0
216.650,1,1,1,0
216.700,1,0,1,0
216.750,1,0,1,0
216.800,1,0,1,0
216.850,1,0,1,0
216.900,1,0,0,0
216.950,0,0,0,0
217.000,0,0,0,0
217.050,0,0,0,1
217.100,0,0,0,1
217.150,0,0,0,1
217.200,0,1,0,1
217.250,0,1,0,1
217.300,0,1,0,1
217.350,0,1,0,1
217.400,0,1,1,1
217.450,1,1,1,1
217.500,1,1,1,0
217.550,1,1,1,0
217.600,1,1,1,0
217.650,1,0,1,0
217.700,1,0,1,0
217.750,1,0,1,0
217.800,1,0,1,0
217.850,1,0,0,0
217.900,0,0,0,0
217.950,0,0,0,1
218.000,0,0,0,1
218.050,0,0,0,1
218.100,0,0,0,1
218.150,0,1,0,1
218.200,0,1,0,1
218.250,0,1,0,1
218.300,0,1,1,1
218.350,1,1,1,1
218.400,1,1,1,0
218.450,1,1,1,0
218.500,1,1,1,0
218.550,1,1,1,0
218.600,1,0,1,0
218.650,1,0,1,0
218.700,1,0,1,0
218.750,1,0,1,0
218.800,1,0,0,0
218.850,0,0,0,0
218.900,0,0,0,1
218.950,0,0,0,1
219.000,0,0,0,1
219.050,0,0,0,1
219.100,0,1,0,1
219.150,0,1,0,1
219.200,0,1,0,1
219.250,0,1,1,1
219.300,1,1,1,1
219.350,1,1,1,0
219.400,1,1,1,0
219.450,1,1,1,0
219.500,1,1,1,0
219.550,1,0,1,0
219.600,1,0,1,0
219.650,1,0,1,0
219.700,1,0,0,0
219.750,1,0,0,0
219.800,0,0,0,1
219.850,0,0,0,1
219.900,0,0,0,1
219.950,0,0,0,1
220.000,0,0,0,1
220.050,0,1,0,1
220.100,0,1,0,1
220.150,0,1,0,1
220.200,0,1,1,1
220.250,1,1,1,1
220.300,1,1,1,0
220.350,1,1,1,0
220.400,1,1,1,0
220.450,1,1,1,0
220.500,1,0,1,0
220.550,1,0,1,0
220.600,1,0,1,0
220.650,1,0,0,0
220.700,1,0,0,0
220.750,0,0,0,1
220.800,0,0,0,1
220.850,0,0,0,1
220.900,0,0,0,1
220.950,0,1,0,1
221.000,0,1,0,1
221.050,0,1,0,1
221.100,0,1,0,1
221.150,0,1,1,1
221.200,1,1,1,0
221.250,1,1,1,0
221.300,1,1,1,0
221.350,1,1,1,0
221.400,1,0,1,0
221.450,1,0,1,0
221.500,1,0,1,0
221.550,1,0,1,0
221.600,1,0,0,0
221.650,0,0,0,0
221.700,0,0,0,1
221.750,0,0,0,1
221.800,0,0,0,1
221.850,0,0,0,1
221.900,0,1,0,1
221.950,0,1,0,1
222.000,0,1,0,1
222.050,0,1,0,1
222.100,0,1,1,1
222.150,1,1,1,0
222.200,1,1,1,0
222.250,1,1,1,0
222.300,1,1,1,0
222.350,1,0,1,0
222.400,1,0,1,0
222.450,1,0,1,0
222.500,1,0,1,0
222.550,1,0,0,0
222.600,0,0,0,1
222.650,0,0,0,1
222.700,0,0,0,1
222.750,0,0,0,1
222.800,0,0,0,1
222.850,0,1,0,1
222.900,0,1,0,1
222.950,0,1,0,1
223.000,0,1,0,1
223.050,0,1,1,0
223.100,1,1,1,0
223.150,1,1,1,0
223.200,1,1,1,0
223.250,1,1,1,0
223.300,1,0,1,0
223.350,1,0,1,0
223.400,1,0,1,0
223.450,1,0,1,0
223.500,1,0,0,0
223.550,0,0,0,1
223.600,0,0,0,1
223.650,0,0,0,1
223.700,0,0,0,1
223.750,0,1,0,1
223.800,0,1,0,1
223.850,0,1,0,1
223.900,0,1,0,1
223.950,0,1,0,1
224.000,0,1,1,0
224.050,1,1,1,0
224.100,1,1,1,0
224.150,1,1,1,0
224.200,1,0,1,0
224.250,1,0,1,0
224.300,1,0,1,0
224.350,1,0,1,0
224.400,1,0,1,0
224.450,1,0,0,1
224.500,0,0,0,1
224.550,0,0,0,1
224.600,0,0,0,1
224.650,0,0,0,1
224.700,0,1,0,1
224.750,0,1,0,1
224.800,0,1,0,1
224.850,0,1,0,1
224.900,0,1,0,0
224.950,0,1,1,0
225.000,1,1,1,0
225.050,1,1,1,0
225.100,1,1,1,0
225.150,1,0,1,0
225.200,1,0,1,0
225.250,1,0,1,0
225.300,1,0,1,0
225.350,1,0,1,0
225.400,1,0,0,1
225.450,0,0,0,1
225.500,0,0,0,1
225.550,0,0,0,1
225.600,0,1,0,1
225.650,0,1,0,1
225.700,0,1,0,1
225.750,0,1,0,1
225.800,0,1,0,1
225.850,0,1,1,0
225.900,0,1,1,0
225.950,1,1,1,0
226.000,1,1,1,0
226.050,1,0,1,0
226.100,1,0,1,0
226.150,1,0,1,0
226.200,1,0,1,0
226.250,1,0,1,0
226.300,1,0,0,1
226.350,1,0,0,1
226.400,0,0,0,1
226.450,0,0,0,1
226.500,0,0,0,1
226.550,0,1,0,1
226.600,0,1,0,1
226.650,0,1,0,1
226.700,0,1,0,1
226.750,0,1,0,0
226.800,0,1,1,0
226.850,0,1,1,0
226.900,1,1,1,0
226.950,1,1,1,0
227.000,1,0,1,0
227.050,1,0,1,0
227.100,1,0,1,0
227.150,1,0,1,0
227.200,1,0,1,0
227.250,1,0,0,1
227.300,1,0,0,1
227.350,0,0,0,1
227.400,0,0,0,1
227.450,0,1,0,1
227.500,0,1,0,1
227.550,0,1,0,1
227.600,0,1,0,1
227.650,0,1,0,1
227.700,0,1,0,0
227.750,0,1,1,0
227.800,1,1,1,0
227.850,1,1,1,0
227.900,1,0,1,0
227.950,1,0,1,0
228.000,1,0,1,0
228.050,1,0,1,0
228.100,1,0,1,0
228.150,1,0,1,1
228.200,1,0,0,1
228.250,1,0,0,1
228.300,0,0,0,1
228.350,0,0,0,1
228.400,0,1,0,1
228.450,0,1,0,1
228.500,0,1,0,1
228.550,0,1,0,1
228.600,0,1,0,0
228.650,0,1,0,0
228.700,0,1,1,0
228.750,1,1,1,0
228.800,1,1,1,0
228.850,1,0,1,0
228.900,1,0,1,0
228.950,1,0,1,0
229.000,1,0,1,0
229.050,1,0,1,0
229.100,1,0,1,1
229.150,1,0,0,1
229.200,0,0,0,1
229.250,0,0,0,1
229.300,0,1,0,1
229.350,0,1,0,1
229.400,0,1,0,1
229.450,0,1,0,1
229.500,0,1,0,1
229.550,0,1,0,0
229.600,0,1,0,0
229.650,0,1,1,0
229.700,1,1,1,0
229.750,1,1,1,0
229.800,1,0,1,0
229.850,1,0,1,0
229.900,1,0,1,0
229.950,1,0,1,0
230.000,1,0,1,1
230.050,1,0,1,1
230.100,1,0,0,1
230.150,0,0,0,1
230.200,0,0,0,1
230.250,0,1,0,1
230.300,0,1,0,1
230.350,0,1,0,1
230.400,0,1,0,1
230.450,0,1,0,1
230.500,0,1,0,0
230.550,0,1,0,0
230.600,0,1,1,0
230.650,1,1,1,0
230.700,1,0,1,0
230.750,1,0,1,0
230.800,1,0,1,0
230.850,1,0,1,0
230.900,1,0,1,0
230.950,1,0,1,1
231.000,1,0,1,1
231.050,1,0,0,1
231.100,0,0,0,1
231.150,0,0,0,1
231.200,0,1,0,1
231.250,0,1,0,1
231.300,0,1,0,1
231.350,0,1,0,1
231.400,0,1,0,0
231.450,0,1,0,0
231.500,0,1,0,0
231.550,0,1,1,0
231.600,1,1,1,0
231.650,1,0,1,0
231.700,1,0,1,0
231.750,1,0,1,0
231.800,1,0,1,0
231.850,1,0,1,0
231.900,1,0,1,1
231.950,1,0,1,1
232.000,1,0,0,1
232.050,0,0,0,1
232.100,0,1,0,1
232.150,0,1,0,1
232.200,0,1,0,1
232.250,0,1,0,1
232.300,0,1,0,1
232.350,0,1,0,0
232.400,0,1,0,0
232.450,0,1,0,0
232.500,0,1,1,0
232.550,1,0,1,0
232.600,1,0,1,0
232.650,1,0,1,0
232.700,1,0,1,0
232.750,1,0,1,0
232.800,1,0,1,0
232.850,1,0,1,1
232.900,1,0,1,1
232.950,1,0,0,1
233.000,0,0,0,1
233.050,0,1,0,1
233.100,0,1,0,1
233.150,0,1,0,1
233.200,0,1,0,1
233.250,0,1,0,1
233.300,0,1,0,0
233.350,0,1,0,0
233.400,0,1,0,0
233.450,0,1,1,0
233.500,1,0,1,0
233.550,1,0,1,0
233.600,1,0,1,0
233.650,1,0,1,0
233.700,1,0,1,0
233.750,1,0,1,0
233.800,1,0,1,1
233.850,1,0,1,1
233.900,1,0,0,1
233.950,0,1,0,1
234.000,0,1,0,1
234.050,0,1,0,1
234.100,0,1,0,1
234.150,0,1,0,1
234.200,0,1,0,1
234.250,0,1,0,0
234.300,0,1,0,0
234.350,0,1,0,0
234.400,1,0,1,0
234.450,1,0,1,0
234.500,1,0,1,0
234.550,1,0,1,0
234.600,1,0,1,0
234.650,1,0,1,0
234.700,1,0,1,0
234.750,1,0,1,1
234.800,1,0,1,1
234.850,1,0,0,1
234.900,0,1,0,1
234.950,0,1,0,1
235.000,0,1,0,1
235.050,0,1,0,1
235.100,0,1,0,1
235.150,0,1,0,1
235.200,0,1,0,0
235.250,0,1,0,0
235.300,0,1,1,0
235.350,1,0,1,0
235.400,1,0,1,0
235.450,1,0,1,0
235.500,1,0,1,0
235.550,1,0,1,0
235.600,1,0,1,0
235.650,1,0,1,0
235.700,1,0,1,1
235.750,1,0,1,1
235.800,0,1,0,1
235.850,0,1,0,1
235.900,0,1,0,1
235.950,0,1,0,1
236.000,0,1,0,1
236.050,0,1,0,1
236.100,0,1,0,1
236.150,0,1,0,0
236.200,0,1,0,0
236.250,0,0,1,0
236.300,1,0,1,0
236.350,1,0,1,0
236.400,1,0,1,0
236.450,1,0,1,0
236.500,1,0,1,0
236.550,1,0,1,0
236.600,1,0,1,0
236.650,1,0,1,1
236.700,1,0,0,1
236.750,0,1,0,1
236.800,0,1,0,1
236.850,0,1,0,1
236.900,0,1,0,1
236.950,0,1,0,1
237.000,0,1,0,1
237.050,0,1,0,1
237.100,0,1,0,0
237.150,0,1,0,0
237.200,0,0,1,0
237.250,1,0,1,0
237.300,1,0,1,0
237.350,1,0,1,0
237.400,1,0,1,0
237.450,1,0,1,0
237.500,1,0,1,0
237.550,1,0,1,0
237.600,1,0,1,1
237.650,1,1,0,1
237.700,0,1,0,1
237.750,0,1,0,1
237.800,0,1,0,1
237.850,0,1,0,1
237.900,0,1,0,1
237.950,0,1,0,1
238.000,0,1,0,1
238.050,0,1,0,0
238.100,0,0,0,0
238.150,0,0,1,0
238.200,1,0,1,0
238.250,1,0,1,0
238.300,1,0,1,0
238.350,1,0,1,0
238.400,1,0,1,0
238.450,1,0,1,0
238.500,1,0,1,0
238.550,1,0,1,1
238.600,1,1,0,1
238.650,0,1,0,1
238.700,0,1,0,1
238.750,0,1,0,1
238.800,0,1,0,1
238.850,0,1,0,1
238.900,0,1,0,1
238.950,0,1,0,1
239.000,0,1,0,0
239.050,0,0,0,0
239.100,0,0,1,0
239.150,1,0,1,0
239.200,1,0,1,0
239.250,1,0,1,0
239.300,1,0,1,0
239.350,1,0,1,0
239.400,1,0,1,0
239.450,1,0,1,0
239.500,1,1,1,1
239.550,1,1,0,1
239.600,0,1,0,1
239.650,0,1,0,1
239.700,0,1,0,1
239.750,0,1,0,1
239.800,0,1,0,1
239.850,0,1,0,1
239.900,0,1,0,1
239.950,0,1,0,1
240.000,0,0,0,0
240.050,0,0,1,0
240.100,1,0,1,0
240.150,1,0,1,0
240.200,1,0,1,0
240.250,1,0,1,0
240.300,1,0,1,0
240.350,1,0,1,0
240.400,1,0,1,0
240.450,1,1,1,1
240.500,1,1,0,1
240.550,0,1,0,1
240.600,0,1,0,1
240.650,0,1,0,1
240.700,0,1,0,1
240.750,0,1,0,1
240.800,0,1,0,1
240.850,0,1,0,1
240.900,0,0,0,1
240.950,0,0,0,0
241.000,1,0,1,0
241.050,1,0,1,0
241.100,1,0,1,0
241.150,1,0,1,0
241.200,1,0,1,0
241.250,1,0,1,0
241.300,1,0,1,0
241.350,1,0,1,0
241.400,1,1,1,0
241.450,1,1,0,1
241.500,0,1,0,1
241.550,0,1,0,1
241.600,0,1,0,1
241.650,0,1,0,1
241.700,0,1,0,1
241.750,0,1,0,1
241.800,0,1,0,1
241.850,0,0,0,1
241.900,0,0,0,0
241.950,1,0,1,0
242.000,1,0,1,0
242.050,1,0,1,0
242.100,1,0,1,0
242.150,1,0,1,0
242.200,1,0,1,0
242.250,1,0,1,0
242.300,1,0,1,0
242.350,1,1,1,0
242.400,0,1,0,1
242.450,0,1,0,1
242.500,0,1,0,1
242.550,0,1,0,1
242.600,0,1,0,1
242.650,0,1,0,1
242.700,0,1,0,1
242.750,0,1,0,1
242.800,0,0,0,1
242.850,0,0,0,1
242.900,1,0,1,0
242.950,1,0,1,0
243.000,1,0,1,0
243.050,1,0,1,0
243.100,1,0,1,0
243.150,1,0,1,0
243.200,1,0,1,0
243.250,1,1,1,0
243.300,1,1,1,0
243.350,1,1,0,0
243.400,0,1,0,1
243.450,0,1,0,1
243.500,0,1,0,1
243.550,0,1,0,1
243.600,0,1,0,1
243.650,0,1,0,1
243.700,0,0,0,1
243.750,0,0,0,1
243.800,0,0,0,1
243.850,1,0,1,0
243.900,1,0,1,0
243.950,1,0,1,0
244.000,1,0,1,0
244.050,1,0,1,0
244.100,1,0,1,0
244.150,1,0,1,0
244.200,1,1,1,0
244.250,1,1,1,0
244.300,0,1,0,0
244.350,0,1,0,1
244.400,0,1,0,1
244.450,0,1,0,1
244.500,0,1,0,1
244.550,0,1,0,1
244.600,0,1,0,1
244.650,0,0,0,1
244.700,0,0,0,1
244.750,0,0,0,1
244.800,1,0,1,1
244.850,1,0,1,0
244.900,1,0,1,0
244.950,1,0,1,0
245.000,1,0,1,0
245.050,1,0,1,0
245.100,1,0,1,0
245.150,1,1,1,0
245.200,1,1,1,0
245.250,1,1,0,0
245.300,0,1,0,0
245.350,0,1,0,1
245.400,0,1,0,1
245.450,0,1,0,1
245.500,0,1,0,1
245.550,0,1,0,1
245.600,0,0,0,1
245.650,0,0,0,1
245.700,0,0,0,1
245.750,1,0,1,1
245.800,1,0,1,0
245.850,1,0,1,0
245.900,1,0,1,0
245.950,1,0,1,0
246.000,1,0,1,0
246.050,1,0,1,0
246.100,1,1,1,0
246.150,1,1,1,0
246.200,0,1,1,0
246.250,0,1,0,0
246.300,0,1,0,1
246.350,0,1,0,1
246.400,0,1,0,1
246.450,0,1,0,1
246.500,0,1,0,1
246.550,0,0,0,1
246.600,0,0,0,1
246.650,0,0,0,1
246.700,1,0,1,1
246.750,1,0,1,1
246.800,1,0,1,0
246.850,1,0,1,0
246.900,1,0,1,0
246.950,1,0,1,0
247.000,1,1,1,0
247.050,1,1,1,0
247.100,1,1,1,0
247.150,0,1,0,0
247.200,0,1,0,0
247.250,0,1,0,1
247.300,0,1,0,1
247.350,0,1,0,1
247.400,0,1,0,1
247.450,0,0,0,1
